cells_id	x	gene_ENSG00000232810	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000188389	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_3840	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3841	0.3 years	0	0	0	0	0	0	0	0	1.4989646735777615	1.4989646735777615	0	0	0	0
cell_3842	0.3 years	0	0	0	0	0	1.5745325302686297	0	0	0	0	0	0	0	0
cell_3843	0.3 years	0	0	2.289815352117924	0	0	1.6931459986858783	0	0	0	0	0	0	0	0
cell_3844	0.3 years	0	0	2.1972245773362196	0	0	0	0	0	0	0	0	0	0	0
cell_3845	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3846	0.3 years	0	0	1.711489875563755	0	0	1.711489875563755	0	0	0	0	0	0	0	0
cell_3847	0.3 years	0	0	2.0403680733749243	0	0	0	0	0	0	0	0	0	0	0
cell_3848	0.3 years	1.597387663559581	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3849	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3850	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3851	0.3 years	0	0	0	0	0	0	0	1.9629008490507585	0	0	0	0	0	0
cell_3852	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3853	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3854	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3855	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3856	0.3 years	0	0	1.9989932529393808	0	0	1.9989932529393808	0	0	0	0	0	0	0	0
cell_3857	0.3 years	0	0	0	0	0	0	0	0	0	2.0012032937074853	0	0	0	0
cell_3858	0.3 years	0	0	2.1796417067783525	0	0	0	0	0	0	2.1796417067783525	0	0	0	0
cell_3859	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	2.1796417067783525	0
cell_3860	0.3 years	2.2065228115154145	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3861	0.3 years	0	0	0	0	0	2.032258176103537	0	2.032258176103537	0	2.032258176103537	0	0	0	0
cell_3862	0.3 years	0	0	0	0	0	0	0	2.0785670335349034	0	0	0	0	0	0
cell_3863	0.3 years	0	0	2.076123630664351	0	1.201319356780666	1.7314786206408816	1.201319356780666	0	0	0	0	0	0	0
cell_3864	0.3 years	1.9475404909300793	0	2.566705000223465	1.3877210555612502	0	0	0	0	0	0	0	0	0	0
cell_3865	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3866	0.3 years	0	0	0	0	0	1.9209594278997166	0	0	0	0	0	0	0	0
cell_3867	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3868	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3869	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3870	0.3 years	0	0	1.7564028667822562	0	0	0	0	0	0	0	0	0	1.7564028667822562	0
cell_3871	0.3 years	0	0	0	0	0	0	0	2.468355841583846	0	0	0	0	0	0
cell_3872	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3873	0.3 years	0	0	1.8338004890994617	0	0	0	0	0	0	0	0	0	0	0
cell_3874	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3875	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3876	0.3 years	0	0	2.987316546138658	0	0	0	0	2.6067501571647833	0	0	0	0	0	0
cell_3877	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3878	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3879	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3880	0.3 years	0	0	2.8612585218209365	0	0	1.870956510889248	0	0	0	0	0	0	0	0
cell_3881	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3882	0.3 years	0	0	0	0	0	0	0	2.11488466448506	0	2.11488466448506	0	0	0	0
cell_3883	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3884	0.3 years	0	0	0	0	0	0	0	0	0	1.944197819869801	0	0	0	0
cell_3885	0.3 years	0	0	1.679523845415745	0	0	0	0	0	0	0	0	0	0	0
cell_3886	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3887	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3888	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3889	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3890	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3891	0.3 years	0	0	0	0	1.5702964040648295	1.5702964040648295	0	0	0	0	0	0	0	0
cell_3892	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3893	0.3 years	2.133694896035805	0	0	0	0	0	0	2.133694896035805	0	0	0	0	0	0
cell_3894	0.3 years	0	0	0	0	0	2.087798748886558	0	0	0	0	0	0	0	0
cell_3895	0.3 years	0	0	2.4350742760401247	0	0	0	1.8258924755975134	0	0	0	0	0	0	0
cell_3896	0.3 years	0	0	0	0	0	1.774064262442858	0	0	0	0	0	0	0	0
cell_3897	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3898	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3899	0.3 years	0	0	0	0	0	0	0	2.2501294756181114	0	0	0	0	0	0
cell_3900	0.3 years	0	0	2.2254489746005013	0	0	2.2254489746005013	0	2.2254489746005013	0	0	0	0	0	0
cell_3901	0.3 years	0	0	0	0	0	0	2.018551708457756	0	0	0	0	0	2.018551708457756	0
cell_3902	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3903	0.3 years	0	0	0	0	2.106596559876401	0	0	0	0	0	0	0	0	0
cell_3904	0.3 years	3.1790446414557705	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3905	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3906	0.3 years	2.1376434149156553	0	0	0	0	0	0	0	0	0	0	0	2.1376434149156553	0
cell_3907	0.3 years	2.4823134060191103	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3908	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3909	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3910	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3911	0.3 years	0	0	1.4541492274943129	0	0	0	0	0	0	0	0	0	0	0
cell_3912	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6239953874676598
cell_3913	0.3 years	0	0	2.255463049973131	0	2.255463049973131	0	0	0	0	0	0	0	0	0
cell_3914	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3915	0.3 years	0	0	1.613933023551033	0	0	2.570134234208685	0	0	0	0	0	0	0	0
cell_3916	0.3 years	0	0	0	0	0	0	1.5858611818701034	0	0	0	0	0	0	0
cell_3917	0.3 years	0	0	0	0	0	1.6065641178483192	0	1.6065641178483192	0	0	0	0	1.6065641178483192	0
cell_3918	0.3 years	0	0	0	0	0	0	0	1.444914878624758	0	0	0	0	0	0
cell_3919	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3920	0.3 years	0	0	1.6489817795730668	0	0	1.6489817795730668	0	0	0	1.6489817795730668	0	0	0	0
cell_3921	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3922	0.3 years	2.2478543719500057	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3923	0.3 years	2.9245757402245185	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3924	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3925	0.3 years	0	0	0	0	0	1.633879047593246	0	0	0	0	0	0	0	0
cell_3926	0.3 years	0	0	2.6521086200049186	0	0	2.027089504320375	0	0	0	0	0	0	0	0
cell_3927	0.3 years	0	0	2.481476114691211	0	0	0	0	0	0	1.8686359473435419	0	0	0	0
cell_3928	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3929	0.3 years	0	0	0	0	0	2.1803376325094117	0	1.594252552618515	0	1.594252552618515	0	0	0	0
cell_3930	0.3 years	0	0	0	0	0	0	0	1.9140282541556966	0	0	0	0	0	0
cell_3931	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3932	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3933	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3934	0.3 years	0	0	0	0	0	0	0	2.059231854801959	0	0	0	0	0	0
cell_3935	0.3 years	0	0	2.5636580230571213	0	0	0	0	1.9447111081442723	0	0	0	0	0	0
cell_3936	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3937	0.3 years	0	0	2.0694436318401346	0	0	0	0	0	0	0	0	0	0	0
cell_3938	0.3 years	0	0	2.717622346261697	0	0	0	0	0	0	0	0	0	0	0
cell_3939	0.3 years	0	0	0	0	0	0	0	1.8047941742342448	0	1.8047941742342448	0	0	0	0
cell_3940	0.3 years	0	0	2.247097423620547	0	0	0	0	0	0	0	0	0	0	0
cell_3941	0.3 years	0	0	0	0	0	0	0	0	0	2.1369839541960753	0	0	0	0
cell_3942	0.3 years	0	0	2.717622346261697	0	0	0	0	0	0	0	0	0	0	0
cell_3943	0.3 years	0	0	0	0	0	2.422340729530659	0	0	0	1.8141904744450241	0	0	1.8141904744450241	0
cell_3944	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3945	0.3 years	0	0	0	0	0	0	0	1.807344637894443	0	0	0	0	0	0
cell_3946	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.932993586064968
cell_3947	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3948	0.3 years	0	0	2.4749735476583794	0	0	1.5319370085144932	0	1.5319370085144932	0	1.5319370085144932	0	0	1.5319370085144932	0
cell_3949	0.3 years	1.3436115712374912	0	1.3436115712374912	0	0	1.3436115712374912	0	0	0	0	0	0	0	0
cell_3950	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3951	0.3 years	1.935018278274633	0	0	0	0	0	0	0	0	0	0	0	0	1.935018278274633
cell_3952	0.3 years	0	0	1.6802341060117953	0	0	1.6802341060117953	0	0	0	0	0	0	0	0
cell_3953	0.3 years	0	0	2.240316593462727	0	0	0	0	0	0	0	0	0	0	0
cell_3954	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3955	0.3 years	0	0	0	0	0	0	0	0	0	1.961324378736942	0	0	0	0
cell_3956	0.3 years	0	0	0	0	0	2.211212700507739	0	0	0	0	0	0	0	0
cell_3957	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3958	0.3 years	0	0	1.8045820441742193	0	0	1.2637637827589805	0	1.2637637827589805	0	0	0	0	0	0
cell_3959	0.3 years	0	0	0	0	0	0	0	1.5437008333521065	0	0	0	0	0	0
cell_3960	0.3 years	2.434124388245431	0	0	0	0	0	0	0	1.8250191222496341	0	0	0	0	0
cell_3961	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3962	0.3 years	0	0	0	0	0	0	0	2.015726797388694	0	0	0	0	0	0
cell_3963	0.3 years	0	0	0	0	0	1.875152121728434	0	0	0	0	0	0	0	0
cell_3964	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3965	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3966	0.3 years	0	0	0	0	0	2.2581430636832214	0	1.6644288588604592	0	0	0	0	0	0
cell_3967	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3968	0.3 years	0	0	0	0	0	0	0	1.8047941742342448	0	0	0	0	0	0
cell_3969	0.3 years	1.7769150600795225	0	1.7769150600795225	0	0	0	0	0	0	0	0	0	0	0
cell_3970	0.3 years	2.489548522221931	0	1.8760877462059864	0	0	0	0	0	0	0	0	0	1.8760877462059864	0
cell_3971	0.3 years	0	0	0	0	0	0	1.9477982374981222	0	0	0	0	0	0	0
cell_3972	0.3 years	0	0	0	0	0	2.8400157700222777	0	0	0	2.20365030225719	0	0	0	0
cell_3973	0.3 years	2.041533639335474	0	2.041533639335474	0	0	0	0	0	0	0	0	0	0	2.041533639335474
cell_3974	0.3 years	2.8646320482605536	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3975	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3976	0.3 years	0	0	1.6030684641486206	0	0	0	0	0	0	0	0	0	0	0
cell_3977	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3978	0.3 years	0	0	1.8039460300986496	0	0	1.8039460300986496	0	0	0	0	0	0	0	0
cell_3979	0.3 years	2.7898660317560195	0	0	0	0	0	2.156335381961427	0	0	0	0	0	0	0
cell_3980	0.3 years	0	0	0	0	0	0	0	0	0	1.9022947142404674	0	0	0	0
cell_3981	0.3 years	0	0	0	0	0	0	0	0	0	1.674220226998583	0	0	0	1.674220226998583
cell_3982	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3983	0.3 years	0	0	0	0	1.8893130599564578	0	0	0	0	0	0	0	0	0
cell_3984	0.3 years	0	0	0	0	0	0	0	1.7059354733839285	0	0	0	0	0	0
cell_3985	0.3 years	0	0	0	0	1.8228403481643025	0	0	0	0	0	0	0	0	0
cell_3986	0.3 years	0	0	0	0	1.59833109456711	0	0	0	0	0	0	0	0	0
cell_3987	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3988	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3989	0.3 years	1.6289190480059228	0	0	0	0	0	0	1.6289190480059228	0	0	0	0	0	0
cell_3990	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3991	0.3 years	2.1412803318849982	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3992	0.3 years	0	0	1.8444805688075974	0	0	1.8444805688075974	0	1.8444805688075974	0	0	0	0	0	0
cell_3993	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3994	0.3 years	2.6429661293803113	0	2.6429661293803113	0	0	1.6773974681047141	0	1.6773974681047141	0	0	0	0	0	0
cell_3995	0.3 years	0	0	0	0	1.54023555105427	0	0	1.54023555105427	0	0	0	0	0	0
cell_3996	0.3 years	1.4493900828748945	0	1.4493900828748945	0	0	0	0	0	0	0	0	0	0	0
cell_3997	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3998	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_3999	0.3 years	1.9650079517119021	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4000	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	2.2291402508380993	0
cell_4001	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4002	0.3 years	0	0	0	0	0	0	0	0	2.1720263937315205	0	0	0	0	0
cell_4003	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4004	0.3 years	0	0	0	0	0	0	0	2.054472530350634	0	0	0	0	0	0
cell_4005	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4006	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4007	0.3 years	0	0	2.108501434835454	0	0	0	0	0	0	0	0	0	0	0
cell_4008	0.3 years	0	0	0	0	0	2.4987229174362096	0	0	0	0	0	0	0	0
cell_4009	0.3 years	0	0	0	0	0	1.5745325302686297	0	1.5745325302686297	0	0	0	0	0	0
cell_4010	0.3 years	0	0	1.4962699903647716	0	0	0	0	0	0	0	0	0	2.070653909543844	0
cell_4011	0.3 years	1.7133512695939763	0	2.312044531246006	0	0	0	0	0	0	0	0	0	0	0
cell_4012	0.3 years	0	0	0	0	0	1.6916993193360699	0	1.6916993193360699	0	0	0	0	0	0
cell_4013	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4014	0.3 years	0	0	1.426369477618706	0	0	0	0	0	0	0	0	0	1.426369477618706	0
cell_4015	0.3 years	0	0	0	0	0	0	0	1.3745601009675068	0	0	0	0	0	0
cell_4016	0.3 years	0	0	2.084401063794446	0	0	1.508487073977086	0	2.084401063794446	0	0	0	0	0	0
cell_4017	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4018	0.3 years	1.37721353950801	0	0	0	0	1.9355253093871887	0	0	0	0	0	0	0	0
cell_4019	0.3 years	0	0	0	0	0	2.0259456223307337	2.0259456223307337	0	0	0	0	0	0	0
cell_4020	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.594252552618515
cell_4021	0.3 years	0	0	1.7934280829974902	0	0	0	0	1.7934280829974902	0	0	0	0	0	0
cell_4022	0.3 years	0	0	0	0	0	0	0	2.1187396817263315	0	0	0	0	0	0
cell_4023	0.3 years	0	0	2.1402867825542398	0	0	0	0	2.1402867825542398	0	0	0	0	0	0
cell_4024	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4025	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90521073610303
cell_4026	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4027	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4028	0.3 years	0	0	1.7756918883605715	0	0	0	0	0	0	0	0	0	0	1.7756918883605715
cell_4029	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4030	0.3 years	0	0	0	0	0	0	0	0	0	2.064020634860338	0	0	0	0
cell_4031	0.3 years	0	0	0	0	0	0	0	2.076733761713798	0	0	0	0	0	0
cell_4032	0.3 years	0	0	0	0	0	1.7942638532066715	0	0	0	0	0	0	0	0
cell_4033	0.3 years	0	0	1.3526844908412063	0	0	1.3526844908412063	0	1.9074053089003726	0	1.3526844908412063	0	0	0	0
cell_4034	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4035	0.3 years	0	0	0	0	0	0	1.7583877715237723	0	0	0	0	0	0	0
cell_4036	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4037	0.3 years	0	0	1.897460063107149	0	0	0	0	0	0	0	0	0	0	0
cell_4038	0.3 years	1.5742290415665807	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4039	0.3 years	0	0	0	0	0	2.0208191679528924	0	0	0	0	0	0	0	0
cell_4040	0.3 years	0	0	1.910586757859019	0	0	0	0	0	1.910586757859019	0	0	0	0	0
cell_4041	0.3 years	0	0	0	0	0	0	0	0	0	0	0	2.4441522343741378	0	0
cell_4042	0.3 years	0	0	2.1486047886558457	0	0	0	0	0	0	0	0	2.1486047886558457	1.5657878661984252	0
cell_4043	0.3 years	0	0	0	0	0	1.4372827309738998	0	0	0	0	0	0	0	0
cell_4044	0.3 years	0	0	1.990762299458136	0	0	0	0	0	0	0	0	0	0	0
cell_4045	0.3 years	1.6348754490062107	0	0	0	0	0	0	1.6348754490062107	0	0	0	0	0	0
cell_4046	0.3 years	0	0	2.6303264738311265	0	0	0	0	2.0067565993343313	0	0	0	0	0	0
cell_4047	0.3 years	0	0	0	1.2419757589045182	0	1.2419757589045182	0	2.1267237860524104	0	0	0	0	0	0
cell_4048	0.3 years	0	0	0	0	0	0	0	0	0	1.7074123012126048	0	0	0	0
cell_4049	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4050	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4051	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4052	0.3 years	0	0	0	0	0	0	0	1.986951484797675	0	0	0	0	0	0
cell_4053	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4054	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4055	0.3 years	0	0	0	0	0	0	0	0	0	2.2516497724782254	0	0	0	0
cell_4056	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4057	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4058	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4059	0.3 years	0	0	2.0773443720891125	0	0	0	0	0	0	0	0	0	2.0773443720891125	0
cell_4060	0.3 years	0	0	0	0	0	1.7148439851407489	0	0	0	0	0	0	0	0
cell_4061	0.3 years	0	0	0	0	0	1.571201845885988	0	0	0	0	0	0	1.0668512921214002	0
cell_4062	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4063	0.3 years	0	0	0	0	0	2.018551708457756	0	0	0	0	0	0	0	0
cell_4064	0.3 years	3.694803575837939	0	0	0	0	0	0	1.8878846450025115	0	1.8878846450025115	0	0	0	0
cell_4065	0.3 years	0	0	0	0	0	0	0	2.0225241788233372	0	0	0	0	0	0
cell_4066	0.3 years	0	0	0	0	0	0	1.9022947142404674	2.517898754721667	0	0	0	0	0	0
cell_4067	0.3 years	0	0	0	0	1.6174862456169288	0	0	2.20616318433703	1.6174862456169288	0	0	0	0	0
cell_4068	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4069	0.3 years	0	0	2.1097739295290716	0	0	2.740372406427786	0	0	0	0	0	0	0	0
cell_4070	0.3 years	2.2562278642714446	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4071	0.3 years	2.015726797388694	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4072	0.3 years	0	0	0	0	0	0	0	2.087798748886558	0	0	0	0	0	0
cell_4073	0.3 years	3.25905857607694	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4074	0.3 years	1.5353579628665848	0	2.478969203708523	0	0	1.5353579628665848	0	1.5353579628665848	0	0	0	0	1.5353579628665848	0
cell_4075	0.3 years	0	0	0	0	0	2.015726797388694	0	0	0	0	0	0	2.015726797388694	0
cell_4076	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	2.1922622277645565	0
cell_4077	0.3 years	0	0	0	0	0	0	0	1.8417957814461898	0	0	0	1.8417957814461898	0	0
cell_4078	0.3 years	0	0	0	0	0	0	0	2.1422751328062524	0	0	0	0	0	0
cell_4079	0.3 years	0	0	0	0	0	0	0	2.192969251766081	0	0	0	0	0	0
cell_4080	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4081	0.3 years	0	0	0	0	0	0	0	2.1330387276888136	0	0	0	0	0	0
cell_4082	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4083	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4084	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4085	0.3 years	0	0	2.1979360046672483	0	0	0	0	2.1979360046672483	0	0	0	2.1979360046672483	0	0
cell_4086	0.3 years	0	0	0	0	0	0	0	0	0	2.0117893698689855	0	0	0	0
cell_4087	0.3 years	1.734546155580242	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4088	0.3 years	0	0	2.799719894092241	0	0	0	0	0	0	0	0	0	0	1.8159121622909868
cell_4089	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4090	0.3 years	0	0	1.8258924755975134	0	0	0	0	0	0	0	0	0	0	0
cell_4091	0.3 years	0	0	0	0	0	1.6328841183335492	0	1.6328841183335492	0	0	0	0	0	0
cell_4092	0.3 years	0	0	2.610245840108468	0	0	0	0	0	0	0	0	0	1.9880383384706533	0
cell_4093	0.3 years	0	0	0	0	0	1.8333588808717303	0	1.8333588808717303	0	0	0	0	0	0
cell_4094	0.3 years	0	0	0	0	0	2.1376434149156553	0	2.1376434149156553	0	0	0	0	0	0
cell_4095	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4096	0.3 years	0	0	2.2577596616139815	0	0	0	0	0	0	2.2577596616139815	0	0	0	2.2577596616139815
cell_4097	0.3 years	0	0	1.9883102952346852	1.4234917676466314	0	0	0	0	0	0	0	0	0	0
cell_4098	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4099	0.3 years	0	0	0	0	0	0	0	0	0	1.8224053812740835	0	0	0	1.8224053812740835
cell_4100	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4101	0.3 years	0	0	2.3260941067425636	0	0	0	0	0	0	0	0	0	0	0
cell_4102	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4103	0.3 years	0	0	0	0	1.8878846450025115	0	0	0	0	0	0	0	0	1.8878846450025115
cell_4104	0.3 years	1.229337781009086	0	0	0	0	1.229337781009086	0	1.229337781009086	0	0	0	0	0	0
cell_4105	0.3 years	0	0	2.64377490509332	0	0	0	0	1.6781055277789747	0	0	0	0	0	0
cell_4106	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4107	0.3 years	1.5156540982243807	0	1.5156540982243807	0	0	0	0	0	0	0	0	0	0	0
cell_4108	0.3 years	0	0	0	0	0	0	0	2.125207049092521	0	0	0	0	0	0
cell_4109	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4110	0.3 years	0	0	0	0	0	0	0	0	0	1.5742290415665807	0	1.5742290415665807	0	0
cell_4111	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4112	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4113	0.3 years	0	0	2.8362302219925604	0	0	0	0	2.2000740895047484	0	0	0	0	0	0
cell_4114	0.3 years	0	0	1.608798219464901	0	0	0	0	0	0	0	0	0	0	0
cell_4115	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4116	0.3 years	2.4251537284729396	0	0	0	0	0	0	0	0	0	0	0	0	1.8167745523643744
cell_4117	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4118	0.3 years	0	0	0	0	0	0	0	2.49718693891809	0	0	0	0	0	0
cell_4119	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4120	0.3 years	0	0	0	0	0	0	0	2.062221369698421	0	2.062221369698421	0	0	0	0
cell_4121	0.3 years	0	0	0	0	0	1.2654053619105445	0	0	0	0	0	0	0	0
cell_4122	0.3 years	2.0248034437787608	0	0	0	0	0	0	0	0	2.0248034437787608	0	0	0	0
cell_4123	0.3 years	0	0	2.614928884279824	0	0	0	0	0	0	0	0	0	0	0
cell_4124	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6594925680348607
cell_4125	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4126	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4127	0.3 years	0	0	0	0	0	2.2478543719500057	0	0	0	0	0	0	0	0
cell_4128	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4129	0.3 years	0	0	0	0	0	0	0	0	0	0	0	2.1462669097348366	0	0
cell_4130	0.3 years	1.6620028147233494	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4131	0.3 years	2.2269234554063027	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_4132	0.3 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
