cells_id	x	gene_ENSG00000228849	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000276977	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_16397	dysfunctional	0	0	0	0	0	3.3833643436999545	0	2.094014552950642	0	0	0	0	0	0
cell_16398	naive	0	0	0	0	0	0	3.488781786679719	0	3.488781786679719	0	0	0	0	0
cell_16399	transitional	0	0	0	0	0	3.9172310946335176	0	0	0	0	0	0	0	0
cell_16400	dysfunctional	0	0	0	0	0	0	0	2.886743016196636	2.2478543719500057	0	0	0	0	0
cell_16401	transitional	0	0	0	0	0	0	0	3.22658794535454	0	2.2043674648485996	0	0	0	0
cell_16402	dysfunctional	0	0	0	0	0	0	0	2.000097471691286	0	0	0	2.62318580610769	3.0041630878274725	0
cell_16403	dysfunctional	0	0	0	0	0	0	0	3.944159286850537	0	2.614342112791113	0	0	0	0
cell_16404	dysfunctional	0	0	0	0	0	1.621384135705839	1.621384135705839	2.847252989374648	0	2.2104893920446322	0	0	0	0
cell_16405	dysfunctional	0	0	0	0	0	0	0.991153610958544	1.479028909280648	0.991153610958544	0.991153610958544	0	0	1.8055017277281307	0
cell_16406	dysfunctional	0	0	0	0	0	0	0	0	2.637526539567984	2.0134743561002892	0	0	0	0
cell_16407	transitional	1.9431722965579747	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16408	naive	0	0	0	0	0	2.3640480802736126	0	0	2.3640480802736126	0	0	0	0	0
cell_16409	dysfunctional	0	0	0	0	0	3.0331651322264412	0	0	0	0	0	0	0	0
cell_16410	dysfunctional	0	0	0	0	0	2.9944981157099626	0	2.9944981157099626	0	0	0	0	0	0
cell_16411	dysfunctional	0	0	0	0	0	0	2.2970240417983705	2.2970240417983705	0	0	0	0	0	0
cell_16412	dysfunctional	0	0	2.000097471691286	2.000097471691286	0	2.3594062117597425	0	3.5875045953863136	0	2.3594062117597425	0	2.000097471691286	1.4338666837626428	0
cell_16413	dysfunctional	0	0	3.8429322817957083	2.41118237380365	0	1.8039460300986496	0	0	0	2.41118237380365	3.0584378754338375	0	0	0
cell_16414	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16415	dysfunctional	0	0	0	0	0	0	0	3.1130694919243864	2.099651412295481	0	2.099651412295481	0	2.729592984328823	2.099651412295481
cell_16416	naive	0	0	0	0	0	0	0	3.1790446414557705	0	0	0	0	0	0
cell_16417	naive	0	0	0	2.9731223700249396	0	0	0	0	0	0	0	0	0	0
cell_16418	dysfunctional	0	0	0	0	0	3.4143555729838666	3.0252054487677875	3.238591985619674	0	2.3794644714785425	0	1.7748776090823744	0	0
cell_16419	dysfunctional	0	0	0	0	0	0	0	0	0	2.027089504320375	0	0	0	0
cell_16420	dysfunctional	0	0	0	0	0	0	0	2.481978390008912	0	0	0	0	0	0
cell_16421	dysfunctional	0	0	0	0	0	0	0	3.248530748607392	2.5934798211189394	0	0	0	2.5934798211189394	0
cell_16422	dysfunctional	0	0	0	0	0	3.3690353810412272	0	0	2.0810181383101667	0	0	0	0	0
cell_16423	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16424	dysfunctional	0	0	3.0909231429722053	0	0	1.8324764713601618	2.4422329126871976	0	3.0909231429722053	2.4422329126871976	0	0	0	0
cell_16425	dysfunctional	0	0	0.9531546325059791	0	0	1.4321657472788298	0	1.4321657472788298	0	0	0.9531546325059791	0	0	0
cell_16426	dysfunctional	0	0	0	0	0	2.0334115090634	0	0	0	0	0	0	0	0
cell_16427	dysfunctional	0	0	1.884089020894242	0	0	2.875882371256722	2.4982106154143633	0	1.884089020894242	2.875882371256722	0	1.884089020894242	0	0
cell_16428	dysfunctional	0	0	0	0	0	0	0	2.6309241979069813	0	0	0	0	0	0
cell_16429	dysfunctional	0	0	0	0	0	0	3.288642590370302	0	0	0	0	0	0	0
cell_16430	dysfunctional	0	0	0	0	0	2.5653186677787247	0	3.219259904761539	0	0	0	2.5653186677787247	2.5653186677787247	0
cell_16431	dysfunctional	0	0	0	2.436025240579954	0	0	2.436025240579954	0	0	0	2.436025240579954	0	0	0
cell_16432	dysfunctional	0	0	2.983747040670697	0	0	0	0	3.3722006478220625	0	0	0	0	0	0
cell_16433	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16434	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16435	transitional	0	0	0	0	0	0	2.347629004672164	0	0	0	0	0	0	0
cell_16436	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16437	dysfunctional	0	0	1.7692036636849364	0	0	3.0187024374662026	1.7692036636849364	1.7692036636849364	1.7692036636849364	0	3.0187024374662026	3.0187024374662026	0	0
cell_16438	dysfunctional	0	0	0	0	0	0	0	0	0	3.2849234894520856	0	0	0	0
cell_16439	dysfunctional	0	0	0	0	0	0	0	0	0	0	2.5305723857586506	0	0	0
cell_16440	dysfunctional	0	0	0	0	0	3.1547292957282402	0	3.3693062694805684	1.888836614050878	0	0	0	0	0
cell_16441	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16442	dysfunctional	0	0	0	0	0	3.114782297176139	0	0	3.785485398417145	0	0	3.505340795272458	0	0
cell_16443	dysfunctional	0	0	0	0	0	2.059231854801959	2.059231854801959	0	2.686478568177349	2.686478568177349	0	2.059231854801959	0	0
cell_16444	dysfunctional	0	0	0	0	0	0	0	2.1824290630526244	0	2.8175406504741964	0	2.1824290630526244	0	0
cell_16445	dysfunctional	0	0	0	1.843584537092641	0	1.843584537092641	1.843584537092641	3.103536609160478	0	1.843584537092641	0	0	2.4543012007119227	0
cell_16446	dysfunctional	0	0	0	0	0	2.9318329796834717	0	3.597968995181828	0	0	0	0	0	0
cell_16447	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16448	dysfunctional	0	0	0	0	0	0	0	0	2.843817495685926	0	0	2.843817495685926	0	0
cell_16449	dysfunctional	0	0	3.4417612783619043	0	0	0	0	3.052173584458943	3.052173584458943	0	0	2.405199907177258	0	0
cell_16450	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16451	dysfunctional	0	0	0	0	0	0	0	0	0	3.3609450749394356	0	0	0	0
cell_16452	dysfunctional	0	0	0	1.9042374526547452	0	0	2.5199979695992702	1.9042374526547452	0	0	1.9042374526547452	0	2.5199979695992702	0
cell_16453	dysfunctional	0	0	3.1230486819283416	0	0	2.4729827839424217	0	0	0	0	0	0	0	0
cell_16454	naive	0	0	0	0	0	0	0	1.878432035440261	0	0	0	0	0	0
cell_16455	dysfunctional	0	0	0	0	0	0	0	2.9944981157099626	0	0	0	0	0	0
cell_16456	dysfunctional	0	0	0	0	0	0	0	2.4870176138136064	0	0	0	0	0	0
cell_16457	dysfunctional	0	0	0	0	0	0	0	4.957736803205876	0	0	0	3.0531345190840185	0	0
cell_16458	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16459	dysfunctional	0	0	2.4586885110884626	2.4586885110884626	0	0	1.8476254037794444	2.4586885110884626	0	2.835223458116006	0	1.8476254037794444	0	2.835223458116006
cell_16460	dysfunctional	0	0	2.8347205033467873	0	0	0	0	2.8347205033467873	0	2.8347205033467873	0	0	0	0
cell_16461	naive	0	0	0	0	0	0	0	0	0	0	2.2276617095220828	0	0	0
cell_16462	dysfunctional	0	0	0	0	0	0	0	3.397916475505736	0	0	2.3640480802736126	2.3640480802736126	0	2.3640480802736126
cell_16463	transitional	0	0	0	0	0	0	2.2779406403648053	0	0	2.2779406403648053	0	0	0	0
cell_16464	dysfunctional	0	0	0	0	0	0	0	4.02572006461424	0	0	0	0	0	0
cell_16465	dysfunctional	0	0	3.1830988860937737	0	0	0	0	2.5305723857586506	0	0	0	0	0	0
cell_16466	dysfunctional	0	0	0	0	0	2.372822326128577	0	3.0182397159242282	0	3.407274855595652	0	0	0	0
cell_16467	dysfunctional	0	0	2.358827804607461	0	0	2.358827804607461	2.358827804607461	2.358827804607461	0	3.3923460635314453	0	0	3.003555994408114	0
cell_16468	dysfunctional	0	0	0	0	0	2.3671085101026166	2.7408244326656606	3.550558594677762	0	1.763574782872355	0	0	0	0
cell_16469	dysfunctional	0	0	0	0	0	2.446557567905548	0	2.446557567905548	0	0	3.0954439531443563	0	0	0
cell_16470	dysfunctional	0	0	0	0	0	0	0	3.4934096355656736	0	0	0	0	0	0
cell_16471	dysfunctional	0	0	0	0	0	2.56089741343352	0	3.2146614610807247	0	0	0	0	0	0
cell_16472	dysfunctional	0	0	0	0	0	3.1440470260898907	0	3.8154045340014124	0	0	0	0	0	3.1440470260898907
cell_16473	dysfunctional	0	0	0	0	0	0	0	0	2.232848516931756	0	0	2.8708938072789802	2.232848516931756	0
cell_16474	dysfunctional	0	0	1.8923377190736905	1.0571953263055374	0	1.8923377190736905	1.0571953263055374	0	0	0	1.5595276621490148	1.0571953263055374	1.0571953263055374	1.0571953263055374
cell_16475	dysfunctional	0	0	0	0	0	0	0	0	2.032258176103537	0	0	0	2.657640689361667	0
cell_16476	transitional	0	0	2.232105497674625	0	0	0	0	0	0	0	0	0	0	0
cell_16477	dysfunctional	0	0	0	0	0	3.7493576165847826	0	3.7493576165847826	0	0	2.696737024061381	0	0	0
cell_16478	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16479	dysfunctional	0	0	0	0	0	0	0	2.523156531922	0	0	0	0	0	0
cell_16480	dysfunctional	0	0	0	0	0	3.2429960333256367	0	2.2195779190636933	3.2429960333256367	3.5208684646009702	0	2.856866156222828	0	0
cell_16481	dysfunctional	0	0	0	0	0	0	2.708423614101321	0	0	0	0	0	0	0
cell_16482	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16483	dysfunctional	0	0	0	0	0	2.320693782020255	0	2.963491733578804	0	0	0	2.320693782020255	0	0
cell_16484	transitional	0	0	0	0	0	2.655792748913058	0	0	0	0	0	0	0	0
cell_16485	dysfunctional	0	0	0	0	0	0	0	0	0	3.413408377203164	0	0	0	0
cell_16486	dysfunctional	0	0	0	2.7609471472242957	0	0	0	2.7609471472242957	0	0	0	2.7609471472242957	0	0
cell_16487	dysfunctional	0	0	2.483990479316221	0	0	2.483990479316221	0	0	2.483990479316221	0	0	0	0	0
cell_16488	dysfunctional	0	0	2.134351611042346	0	0	2.7665159236448833	0	0	2.134351611042346	0	2.134351611042346	0	2.134351611042346	0
cell_16489	dysfunctional	0	0	3.1334877180268412	0	0	3.5243244893325367	0	3.1334877180268412	0	0	0	0	0	0
cell_16490	dysfunctional	0	0	0	0	0	2.5418185169731644	2.5418185169731644	1.9244493727331338	0	0	0	2.5418185169731644	0	0
cell_16491	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16492	transitional	0	0	0	0	0	0	0	0	2.484998321420278	3.135589873093944	0	0	0	0
cell_16493	dysfunctional	0	0	2.0248034437787608	0	0	2.649661189338292	0	2.0248034437787608	0	0	0	0	0	0
cell_16494	dysfunctional	0	0	2.8484011063308388	0	0	0	0	0	0	0	2.4714927849109087	0	0	0
cell_16495	dysfunctional	0	0	0	0	0	0	0	0	0	3.597393314286565	0	0	0	0
cell_16496	dysfunctional	0	0	0	0	0	2.504722745600605	1.5574541941975293	2.504722745600605	1.5574541941975293	2.139294481964001	0	2.7717687908338138	2.504722745600605	0
cell_16497	dysfunctional	0	0	0	0	0	0	0	0	0	2.3960790717905933	0	0	0	0
cell_16498	dysfunctional	0	0	2.481978390008912	2.481978390008912	0	0	0	2.481978390008912	2.481978390008912	0	0	0	0	0
cell_16499	dysfunctional	0	0	0	0	0	0	0	0	0	0	2.7163023109465234	0	0	0
cell_16500	dysfunctional	0	0	0	0	0	0	0	3.344971983783334	0	0	0	0	0	0
cell_16501	dysfunctional	0	0	0	0	0	0	0	4.081329617866586	2.7444490363025476	0	0	0	0	0
cell_16502	dysfunctional	0	0	2.2585266471592362	0	0	2.2585266471592362	0	0	0	0	2.2585266471592362	2.2585266471592362	0	0
cell_16503	dysfunctional	0	0	2.07125975698358	0	0	3.3582638204721333	0	3.7520626015301852	2.07125975698358	2.07125975698358	0	0	0	0
cell_16504	dysfunctional	0	0	0	0	0	0	0	3.292064908525406	1.4439247688731376	0	0	0	2.8441223365427653	0
cell_16505	transitional	0	0	0	0	0	0	0	0	0	4.149503231328176	0	0	0	0
cell_16506	dysfunctional	0	0	2.854549518701995	0	0	0	2.854549518701995	3.5184832336717022	0	0	0	0	0	0
cell_16507	dysfunctional	0	0	0	0	0	0	0	3.3690353810412272	2.7097318158482624	0	0	0	3.3690353810412272	0
cell_16508	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	2.095888989996992	0
cell_16509	dysfunctional	0	0	3.0884212198784415	0	0	0	0	0	0	0	2.4398399115488365	3.0884212198784415	0	0
cell_16510	dysfunctional	0	0	2.5337704679310975	0	0	0	0	2.5337704679310975	0	3.858700544136064	0	0	0	0
cell_16511	dysfunctional	0	0	0	0	0	3.2296909167649295	0	0	0	0	0	0	0	2.5753506399411523
cell_16512	dysfunctional	0	0	2.670896110355319	0	0	2.9411292834738245	2.2994411425040777	1.7018903642270535	1.7018903642270535	0	0	0	0	0
cell_16513	dysfunctional	0	0	0	0	0	2.618457908712326	0	2.618457908712326	0	1.4299857252052985	0	0	0	0
cell_16514	dysfunctional	0	0	0	0	0	0	1.9081382792116832	2.5242119953514974	1.9081382792116832	0	1.9081382792116832	0	0	2.5242119953514974
cell_16515	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	2.567537876980289
cell_16516	dysfunctional	0	0	0	0	0	0	0	0	0	4.034132591102711	0	0	0	0
cell_16517	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16518	naive	0	0	0	0	0	0	0	4.340652088535195	0	0	0	0	0	0
cell_16519	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16520	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16521	naive	3.53773621179462	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16522	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16523	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16524	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16525	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16526	naive	0	0	0	2.6050076133284237	0	0	0	0	0	0	0	0	0	0
cell_16527	naive	2.806512953803425	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16528	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16529	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16530	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16531	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16532	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16533	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16534	dysfunctional	0	0	0	0	0	0	3.2100858193880426	0	0	0	0	4.281427522820101	0	3.2100858193880426
cell_16535	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16536	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16537	dysfunctional	0	0	0	0	0	0	0	0	3.973141408221351	3.2986336659757227	2.6417543784484607	0	2.6417543784484607	0
cell_16538	dysfunctional	0	0	2.9368917735310576	0	0	0	0	0	0	0	0	0	0	0
cell_16539	transitional	0	0	0	0	0	0	0	0	0	0	2.7665159236448833	0	0	0
cell_16540	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16541	dysfunctional	0	0	0	0	0	2.387057016415087	0	0	4.099141995272413	0	0	0	0	0
cell_16542	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16543	dysfunctional	0	0	3.9821380540562843	0	0	0	0	2.650272400435399	0	0	3.7006519903392037	0	0	0
cell_16544	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16545	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16546	dysfunctional	0	0	0	0	0	0	0	3.3596034843633182	0	0	0	0	0	0
cell_16547	dysfunctional	0	0	0	0	0	3.1366427612315193	0	3.6299443917061804	2.752659434940183	2.752659434940183	0	0	0	2.1213202464076146
cell_16548	transitional	0	0	0	0	0	0	0	4.396030682757898	0	0	0	0	0	0
cell_16549	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16550	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16551	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16552	dysfunctional	0	0	0	0	0	0	2.4941233048929243	2.4941233048929243	0	0	0	0	0	0
cell_16553	dysfunctional	0	0	0	0	0	0	0	2.859188830459477	0	0	0	0	0	0
cell_16554	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16555	dysfunctional	0	0	0	0	0	3.118561792180614	0	2.7349661550018722	0	3.118561792180614	0	0	0	0
cell_16556	dysfunctional	0	0	2.2022179002390483	0	0	0	0	0	0	0	0	0	2.8384996168091727	0
cell_16557	dysfunctional	0	0	0	0	0	2.2978289481644145	0	0	0	0	0	0	0	0
cell_16558	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16559	transitional	0	0	0	0	0	0	0	0	0	3.4980603568095407	0	0	0	0
cell_16560	dysfunctional	0	0	0	0	0	0	2.2693412787254776	0	0	0	0	0	2.2693412787254776	0
cell_16561	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16562	dysfunctional	0	0	3.7000105666645866	0	0	0	0	4.097200440868064	0	0	0	0	0	0
cell_16563	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16564	naive	1.5926905425767244	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16565	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16566	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16567	naive	3.7359465729441212	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16568	naive	0	0	0	2.5963473401260524	0	0	0	0	0	0	0	0	0	0
cell_16569	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16570	transitional	0	0	0	0	0	2.5116320170921016	0	3.163365509232816	0	2.5116320170921016	0	0	0	0
cell_16571	transitional	0	0	0	0	0	0	0	0	0	0	0	2.9368917735310576	0	0
cell_16572	dysfunctional	0	0	0	0	0	1.6820129816269744	0	2.9180663888880174	1.6820129816269744	0	0	0	0	0
cell_16573	dysfunctional	0	0	0	3.0294107032269486	0	0	0	0	0	0	0	0	0	0
cell_16574	dysfunctional	0	0	3.7493576165847826	0	0	0	0	0	0	0	0	0	0	0
cell_16575	naive	0	0	4.264456146553897	0	0	0	0	0	0	0	0	0	0	0
cell_16576	transitional	0	0	0	4.175963935575032	0	3.4980603568095407	0	2.8347205033467873	0	0	0	0	0	0
cell_16577	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16578	naive	0	0	2.7282548159047963	0	0	0	0	0	0	0	0	0	0	0
cell_16579	dysfunctional	0	0	0	0	0	2.58663650393941	0	4.465851634244266	0	0	0	0	3.2414207501952643	0
cell_16580	dysfunctional	0	0	0	0	0	2.474973547658379	0	0	0	3.125126993533433	0	0	0	0
cell_16581	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16582	dysfunctional	0	0	3.126167920693723	0	0	0	0	3.5168964269357885	0	0	3.126167920693723	0	0	0
cell_16583	dysfunctional	0	0	0	0	0	2.4729827839424217	0	3.1230486819283416	0	0	0	2.4729827839424217	0	0
cell_16584	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16585	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16586	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16587	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	3.037880101777118	0
cell_16588	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16589	naive	0	0	0	3.55243826312207	0	0	0	0	0	0	0	0	0	0
cell_16590	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	2.976650057090663
cell_16591	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16592	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16593	transitional	0	0	0	0	2.685204697584203	0	0	0	0	3.737279222026214	0	0	0	0
cell_16594	transitional	0	0	0	2.3416612034430044	0	0	0	0	0	0	0	0	0	0
cell_16595	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16596	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16597	transitional	0	0	0	0	0	2.7196061357863632	0	0	0	2.090279129581866	0	0	0	0
cell_16598	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16599	naive	0	0	3.05698843796394	0	0	0	0	0	0	0	0	0	0	0
cell_16600	dysfunctional	0	0	0	0	0	0	0	3.638560343924229	0	0	0	0	0	0
cell_16601	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16602	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16603	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16604	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16605	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16606	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16607	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16608	dysfunctional	2.7948994212345966	0	0	0	0	2.7948994212345966	0	0	0	0	0	0	0	0
cell_16609	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16610	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16611	dysfunctional	0	0	3.146173555446631	0	0	0	0	0	0	0	0	0	0	0
cell_16612	dysfunctional	0	0	0	0	0	0	0	0	0	3.569046905847576	0	0	0	0
cell_16613	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16614	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16615	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16616	dysfunctional	0	0	0	0	3.016391187473064	0	0	4.365260654231089	0	0	0	0	0	0
cell_16617	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16618	dysfunctional	0	0	0	0	0	0	0	0	0	3.1983694260988598	0	0	0	0
cell_16619	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16620	naive	0	0	0	0	0	0	0	0	0	0	2.67382284830196	0	0	0
cell_16621	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16622	transitional	0	0	0	0	0	0	0	0	0	2.4982106154143633	0	0	2.4982106154143633	0
cell_16623	transitional	0	0	0	0	0	0	2.822734206246224	2.822734206246224	0	0	0	0	0	0
cell_16624	naive	0	0	0	0	0	0	0	3.526457588435699	0	0	0	0	0	0
cell_16625	dysfunctional	0	0	0	0	0	0	0	0	3.2948744020224283	0	0	0	0	0
cell_16626	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16627	dysfunctional	0	0	0	0	0	2.2577596616139815	3.284099043054089	0	0	0	0	0	2.2577596616139815	0
cell_16628	dysfunctional	0	0	0	0	0	0	0	3.6361591633111785	0	0	0	0	0	0
cell_16629	dysfunctional	0	0	0	0	0	2.806512953803425	0	0	0	0	0	2.172026393731521	0	0
cell_16630	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16631	naive	0	0	0	0	0	0	0	0	2.749914112375097	3.8049691747022605	0	0	0	0
cell_16632	dysfunctional	0	0	0	0	0	0	0	3.8237625447232855	0	0	0	0	0	0
cell_16633	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16634	naive	0	0	0	0	0	2.763727137269237	0	0	0	0	0	0	0	0
cell_16635	transitional	0	0	0	0	0	0	0	0	0	2.0664261735677654	0	0	0	0
cell_16636	naive	0	0	0	0	0	0	0	2.959147935854633	0	0	0	0	0	0
cell_16637	naive	0	0	0	0	0	0	0	3.114782297176139	0	0	0	0	0	0
cell_16638	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16639	dysfunctional	0	0	0	0	0	3.341021115268542	0	0	0	2.6826625241222586	3.734615784000762	0	0	0
cell_16640	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16641	transitional	0	0	0	0	0	0	0	2.67382284830196	0	0	0	3.3318670713327916	0	0
cell_16642	transitional	0	0	0	0	0	0	0	0	0	3.6482262940518964	0	0	0	0
cell_16643	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16644	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16645	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16646	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.5210495220503306	0
cell_16647	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16648	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16649	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16650	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16651	naive	0	0	0	0	0	0	0	2.7458121247918315	0	0	2.7458121247918315	0	0	0
cell_16652	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16653	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16654	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16655	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16656	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16657	dysfunctional	0	0	3.2032646373303826	0	0	0	0	0	0	0	0	0	0	0
cell_16658	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16659	naive	0	0	0	0	0	0	0	2.3710600310238665	0	0	0	0	0	0
cell_16660	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16661	dysfunctional	0	0	0	0	0	3.764330825268658	0	0	0	0	0	0	0	0
cell_16662	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16663	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16664	transitional	0	0	0	0	0	0	0	0	0	0	2.6214098128016805	0	0	0
cell_16665	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16666	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_16667	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	2.6980278454946567	0
cell_16668	dysfunctional	0	0	0	0	0	0	0	2.1880331736972054	3.48647637127768	0	0	0	0	0
cell_16669	naive	0	0	0	0	0	4.650401099773937	0	0	0	0	0	0	0	0
cell_16670	dysfunctional	0	0	0	0	0	2.772120096709859	0	0	0	0	0	0	0	0
cell_16671	dysfunctional	0	0	0	0	0	4.6624490276967485	0	0	0	0	0	3.582547215515009	0	0
cell_16672	naive	0	0	0	0	0	2.624965454699432	0	0	0	0	0	0	0	0
cell_16673	transitional	0	0	0	0	0	3.0904222095349057	0	3.4806103002941975	0	0	0	0	0	0
cell_16674	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
